id,label,tweet,isVulgar,isNonAscii
2838,0,"Sir, If you any Service Please visit my profile. Thanks shopify news sports health trump USA Russi Food iphone android ........ …",0,1
2841,0,Cameron’s last words as Prime… news photography fashion health fail tech ipad iphone funny lol,0,1
2843,0,"We would like to wish you an amazing day! Make every minute count tls today iphone accessories news life February 05, 2016 at 0…",0,1
2846,0,DrAndrew is still live! Ask Your Q’s here: Download the ShoppingList app for iPhone Purchase or download the book here: Relationships Dating Datingadvice LSLpic.twitter.com/9O2EPBEXrZ,0,1
2855,0,girl mardigras party bar nightlife flash sony a6000 nofilter 50mm Brother Jimmy's…,0,1
2859,0,We become what We think about instaboy instamoment iphone rayban retrica l4l cute…,0,1
2860,0,I-Phone generation iphone fun hashtag boy girl games like life cute cheer…,0,1
2861,0,Finally it has arrived Android update samsung galaxy note2 jellybean androidonly…,0,1
2862,0,Look what I got my little brother! samsung tab3 yay brother sister fambam…,0,1
2868,0,"Spank, skate.. skate lide day weed spank iphoto instagood iph instamood iphone…",0,1
2870,0,I had to get this for my Mac macbookpro mac apple da datter life denmark danish danmark…,0,1
2875,0,Compres fetes! apple ktuin ipad ipadair tecnologia regalet oletu vici lanegreta…,0,1
2876,0,Regram Download now! Link in bio challenge fun funny weird dare app iphone boy girl picoftheday be…pic.twitter.com/gedN2HQPPS,0,1
2879,0,My new phone!! xperiaz sony lugano workphone smartphone touchscreen jellybean waterproof…,0,1
2883,0,Me and my cousin on the way home ;p family me meandmycousin apple eatapple ontheroad …,0,1
2903,0,(video) via illusiveart - Space cats collab sloth emase iphone timelapse dubstep edm electro…,0,1
2912,0,The matrix has you pc pcgamer pcsetup alienware razer dell samsung setup …,0,1
2913,0,Yes. Look how sexy this is! Jhez.. my first brand new ipadmini apple early…,0,1
2921,0,Love me some Eryka Badu men crazy iphone galaxy6 instamood kiss instalove…,0,1
2925,0,Luxury Breathable... and much more at Zeta Supplies. Click the link - -breathable-heat-resistance-case?utm_campaign=social_autopilot&utm_source=tweet&utm_medium=tweet … iPhone discount case,0,1
2930,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain iphone sougofollow [åb2,0,1
2939,0,Leigh & I bought Samsung tablets yesterday . samsung tablet galaxynote boyfriend finally…,0,1
2940,0,Download partyline and meet people in a 1 on 1 voice chat. iphone ipad ios flirt chat talk date me -meet-new-friends/id600701072?mt=8 …,0,1
2941,0,underwater thanks to experia sony camera outdoor swimming pool holiday health sonyid… -IC4X/,0,1
2948,0,Strolling with family makes me happy. _ Day sonyphotography sony A5000 sonya5000… -o/,0,1
2966,0,Happy Xmas to Me! regalobomba samsung galaxy note4 iltop buonnatale natale2014 xmas …,0,1
2969,0,"We would like to wish you an amazing day! Make every minute count tls today iphone accessories news life January 13, 2016 at 07…",0,1
2975,0,Cakesmash Sony A6300 Selp18105g F4 Cakesmash LumberJack One Baby Ezra Birthday Surprise Cake Sweet Yongnuo Neewer Photography PrimeLens CropSensor PicsOfTheDay… ?utm_source=ig_twitter_share&igshid=ar0pxc15ry24 …,0,1
2977,0,Summer 2012 Barber coupe super apple iphone unkut boyz sunglasses sun shoot teamünkut…,0,1
2978,0,Santa’s other nocturnal doings ff friends gratitude entrepreneur ipad iphone blackberry,0,1
2979,1,Apple you SUCK Fail UpDateFail Idiots WheresSteveJobsWhenYouNeedHim RIPSteveJobs without you…,0,1
2985,0,Happy Valentines valentine girlfriend costarica holiday together apple ipad procreate art illustration drawing doubletap picture artist sketch iphoneography travel instadaily hdr creative graphic graphicdesigndaily design grap…pic.twitter.com/E59qw7oaNq,0,1
2989,0,Apple Store Regent Street... Oasis of calm and green... apple green calm oasis … - Check,0,1
2990,0,In Moda edm edmfam iphone dance edclv plur edmlifestyle booth bigroom edc…,0,1
2991,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain iphone sougofollow f$så,0,1
2992,0,my new baby!! super samsung galaxy SIII in tears of joy grateful#thank you god…,0,1
3000,0,"The Prophet as a Husband . iphone : android : kindle Book March 18, 2017 at 0…",0,1
3002,0,Another free from pepper lunch... hahahah free galaxygiftindonesia pepperlunch samsung…,0,1
3006,0,Nature california indesign apple colors colombia cool costume spain fashion…,0,1
3007,0,More practice... zoom lens iphone bumble fog morningwalks devon countryside …,0,1
3008,0,Finallllyyy!!!!! ..thank you so much Dad and Gosia new phone byebye motorola s4 Samsung …,0,1
3014,0,Siempre FELIZ/HAPPY. feliz face Facebook rostro risa sony sonyalpha instaglam…,0,1
3021,0,So I found my keyboard last night :P makes takingnotes in cl$&@*# so easy! :) college apple…,0,1
3027,0,me smile teen#girl eyes hais ugly sony style fashion funny freetime chica ly…,0,1
3030,0,Photo: Happy Mommy’s Day!! instapic life selfie samsung s4 statement express...,0,1
3033,0,Simple card reader with lightning… news photography fashion health fail tech ipad iphone funny lol,0,1
3035,1,"DANG IT! who told me he was gonna b a dad, soon? STOOPID iphone lost all my effin txt msg hist/data/pix/apps… ATTSUX APPLE",0,1
3040,0,Amazing App LOVE360 360 idol girl rt poem iphone valentineday 573 ?mt=8 …,0,1
3046,0,today's Greensmoothie!! ＋＋＋＝ apple grapefruit banana green smoothie komatsuna …,0,1
3049,0,mondaymotivation by the greatest motivational speaker of all time … Care iOS iPhone mondaymotivation,0,1
3051,0,best day :) autographs signatures sony music adam misik johny machette cool thanks… -GtCH/,0,1
3054,0,Boa noite - Good Night - buenas noches fitness top like solteiro single dreamer motorola…,0,1
3059,0,Now laundromat laundry icky yicky samsung I am not i miss my washer 2yrs…,0,1
3060,0,Kids will the Platypus and Friends. Why the Platypus Doesn't Sing? Discover why. iPhone iPad http:… (cont) ~rDPxF,0,1
3063,0,New cover cool minions aliexpress tanks white royal samsung style cover enamorada teneri be…pic.twitter.com/Y23i4joKRw,0,1
3067,0,"Amor prohibido / ""Forbidden love"" iphone madrid street iphone5 streetphotography moto …",0,1
3069,0,NEW ART PRINT is in … society6 art crazy artwork design iphone cases tshirtspic.twitter.com/anZ74e8Q9Y,0,1
3071,0,Grapes of Life lifeisstrange clouds wine wineyard nature sony social green red…,0,1
3078,0,Wasn't expecting that was ya#philly phillygram AdeyHDent apple music …,0,1
3080,0,Secret of the Magic Crystals - -secret-of-the-magic-crystals-vyraschivay-mificheskih-loshadey.html … Андроид Android Games News IOS Apple iPhone,0,1
3082,0,My new baby apple design mac macbookpro iloveit finally magicmouse worten…,0,1
3083,0,Yeah - my new Watch series 3 came with the post today - so happy about it gay gaydenmark gaycph gaydeutschland gayuk gaydaddy applewatchseries3 apple applewatchpic.twitter.com/0gl7dDFRbK,0,1
3090,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain iphone sougofollow ö7xb,0,1
3096,0,"We would like to wish you an amazing day! Make every minute count tls today iphone accessories news life January 10, 2017 at 07…",0,1
3097,0,Good morning. Happy people ;;) Bagi pin donk :v android sony xperia bbm massenger weekend…,0,1
3105,0,"I just can't look!!!! iphonesia, iphone, instagood, instagram, photooftheday, tweegram, ,…",0,1
3108,0,RED IN LOVE iphonegram iphone7plus iphone7red product camera phone iphone …,0,1
3109,0,Just a gift.. yipee smile enjoy havefun evening friday TGIF cool samsung galaxy I…,0,1
3115,0,Me & my fam men crazy iphone galaxy6 instamood kiss instalove instagood…,0,1
3121,0,Mr. & Mrs. Chern samsung live laugh life instago instahub instamood instagood…,0,1
3122,0,➊ FOLLOWTRICK ➋ RETWEET ➌ FOLLOW ALL WHO RT ➍ FOLLOWBACK ➎ GAIN TODAY iphone sougofollow j-bb,0,1
3130,0,Oohh yeah!!!! About time.. ps4 assassinscreed games awesome deserveit Sony instagames…,0,1
3139,0,Life begins at the end of your comfort zone . . . . . . . beauty makeupaddict desiblogger photooftheday picoftheday vscocam beautiful fashion ootd winter cute sony sonya7ii sonymirrorless sonyalpha sony sonyphotograph… pic.twitter.com/bOuJgKXCcB,0,1
3140,0,sunday SundayMorning SundayTimesZA SundayBrunch SundayFunday … Nature Appstore IPhone iPAd IOS,0,1
3146,0,The new addition to our family! instapic life samsung s4 april spring cali…,0,1
3148,0,Rocky mountains qtr qatar USA doha insta iphone instafun instagram like …,0,1
3149,0,5 5th 4thofjuly weekend summer 2018 pool and full advantage sun out guns out flockoverdose water peace chilling spotify apple music heat wave life Lido… ?utm_source=ig_twitter_share&igshid=3r5frc29qzym …,0,1
3150,0,Hard work me work iphone ipad like photo photograph imac will hard Sanko…,0,1
3151,0,Saturday Smile mua makeup makeupartist joleversuch selfie iphone smiles …,0,1
3156,0,Tonight edm edmfam iphone dance edclv plur edmlifestyle booth bigroom edc…,0,1
3158,0,Cute Freak Monsters Emoji App by : -Cute-Freak-Monsters-Emoji?utm_source=Twitter_Shot&utm_campaign=manuel-corsi-manu&utm_content=Cute%20Freak%20Monsters%20Emoji&utm_medium=Social_Share … app appstore apple freak dribbble monster emoji emoticon funny fun cute sweet flat creature message messanger chat flat illustration,0,1
3160,0,followmeto The Apple Orchard! apple applepicking fall fun healthy upstate…,0,1
3167,0,Cover iphone ksa kuw kuwait q8 qatar us uae usa iphone apple sale sfssale fun…,0,1
3168,0,Firstdayfall … … Autumn Nature IPhone IpAD iOS NaturePhotography natureisawesome NatureisAmazing IPhone,0,1
3169,0,"Boars, Gore, and Swords podcast… news photography fashion health fail tech ipad iphone funny lol",0,1
3173,0,New babies converse allstar shoes iphone iphonesia iphoneonly iphotography instapic…,0,1
3186,0,Love you me swag goodtime couple instacouple instalove instafollow girl iphone iphone4…,0,1
3187,0,Like and Share if you want this Lighting USB Cable For Iphone iphone ... .php/product/pzoz-lighting-cable-fast-charger-adapter-original-usb-cable-for-iphone-6-s-plus-i6-i5-iphone-5-5s-ipad-air2-mobile-phone-cables/ …pic.twitter.com/vfv5ELH0Al,0,1
3197,0,Lens z1 sony paixaodecristo rec hdv equipedelta eita aovivo pacatuba gravação -SBbFFyqY/,0,1
3200,0,At least six die and scores are… news photography fashion health fail tech ipad iphone funny lol,0,1
3201,0,[$0.69] Cool Design Phone Grips! -phone-grip-with-awesome-designs-2078 … aliexpress cheap sale shopping deal deals offer amazing design cool grip expansion iphone video today apple games phone talking game games gaming android time number,0,1
3204,0,Sky Punks - -sky-punks-na-grebne-vozdushnoy-volny.html … Андроид Android Games News IOS Apple iPhone,0,1
3209,0,This is the phone case I'm getting (: I'm in loveeeeee motorola phone case music girl …,0,1
3211,0,B757 americanair boeing iphonesia iphone 4s avgeek aviation airplane 757 AA american…,0,1
3213,0,Be real with yourself! Geefilmworkz greeneyedent cinematography photography iphonex zeiss movies motivational documentaries mensstyle finalcutpro j mensstyle… ?utm_source=ig_twitter_share&igshid=1d9mgh58pfpe3 …,0,1
3221,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain iphone sougofollow n¤=#,0,1
3227,0,New phone case incipio phone case cloth feather vintage strips blue followme iphone…,0,1
3228,0,It's just apple juice lol fun movies friends theincredibles pixar cartoons bliss…,0,1
3230,0,I just love them xmas  apple watch gold silver sport moments 2016 newyear …,0,1
3241,0,Much love him much lol playlist music rain cold iphone iphonesia ipod tags4likes… -rB6hIKm/,0,1
3250,0,smile. 14/04/12. iphone iphone4 smile 笑顔 Northern California Cherry Blossom Festival,0,1
3252,0,Family... A MacBook Pro In Need ;) Apple iOS iOSnesia InstaEdit InstaFrame iPhone…,0,1
3259,1,"iPhone 4 doesn't support panorama… figures, it also doesn't support Siri, so CPU intensive… apple .|.",0,1
3260,0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain iphone sougofollow ö$+r,0,1
3272,0,"(Pic)Very Clever, Samsung - failtube Thatweb New Year -clever-samsung/ … clever PicVery samsung",0,1
3273,0,"I love Samsung galaxy, same tab same phone, luff it! .. new samsung galaxy tab2 me smile…",0,1
3276,0,Ooohhhh! In with my New PhoneCase !!! PuckerUp Lips Iphone 5s Girl Hello BigLips…,0,1
3278,0,Good nite nite me instafollow samsung like samsungindo indosamsung indonesia likme…,0,1
3279,0,Strong colors — Steemit @foxkoit/2q89ss-strong-colors … strong color colors life home homephotography photo photos photography image images gallery artgallery top sony sonylens sonyphotos sonyphotography sonylens lens sonyphoto follow photofeed feed try,0,1
3280,0,First transaction with applepay at starbucks :) apple iphone bankofamerica Starbucks -…,0,1
3281,0,Relax me puglia sea beach look iphone yolo summer day august best italy… -EKT7/,0,1
3283,1,CUT APPLE 󾁑 SUCK LOLLYPOP 󾥨THIS 6TH SEP ☆☆ PIM POM PARTY ☆☆ ☆☆ A LOLLYPOP LEAGUE ☆☆ ☆☆ 6th SEPTEMBER...,0,1
3293,0,Loving this combo instapic samsung s4 nailart colorclub wetnwild nailswag…,0,1
3309,0,Bathroom selfie with DD2! Love her! selfie daughter bathroom kids iphone cute momof4…,0,1
3312,0,Hope it pays off lugging all this gear around minolta sony alpha lowpro photography …,0,1
3314,0,Little Miz Cupcake wishing everyone a Good Friday!! cherry apple lemon blueberry peach…,0,1
3316,0,Sweet Love With Sweet App 360 idol daughter rt quote iphone valentineday 114 ?mt=8 …,0,1
3317,0,Way to happiness . azerbaijan baku shahdag gabala uae abudhabi travel iphonex iphone7plus iphone happiness Shahdag Mountain Resort ?utm_source=ig_twitter_share&igshid=1ecu24gtu8hap …,0,1
3319,1,So got my new iPhone 5c 2 week ago ment to be unbreakable .. It smashed!!! And oh only £250 to get the screen fixed!,0,1
3334,0,Faculdade! me boy study faculdade teacher ipad apple like follow followme…,0,1
3338,0,Time to take some new flavors on a Sunday ride! coffee nespresso igers iphone iphone6…,0,1
3340,0,Just chasing my dream glasses apple me boy man goodvibes be positive…,0,1
3344,0,The love of my life Always with some kind of camera!. . . . winter iphone camera…,0,1
3354,1,So apple who make £95bn a year can avoid paying tax but I aged 17 can't fuckthis,0,1
3357,0,Love for Ever forever instagram ipad iphonesia iphone day day of mommy Mine…,0,1
3363,0,Beautiful Mind Inspire Others Me Boy Duff Gorra Samsung Selfie Mirror DiaLibre…,0,1
3364,0,A Chinese company has patented the iPhone 5 design and manufactured a clone. -apple-iphone/ … and Samsung does the dance,0,1
3367,0,• H a p p y D o g • chicca like dog fashion animal colors fish iphone…,0,1
3368,0,1 week!!! Yay one week birthday like beautiful today girl ig igers insta iphone…,0,1
3376,0,Welcome home!! You've made my day sonyxperiam2 sony excited sickbutstillhappy …,0,1
3378,0,So hot))) hot weather moscow iPhone fun tbt igers instagramers sun russia location…,0,1
3386,0,Happiness is birthdaygift as iPhone7 Gold 128gb is birthdaygift apple iphone… -GBACV/,0,1
