id,tweet,isVulgar,emoScore
8754,my day  s got even better i have just found my samsung tablet it is been right under my nose all of this time,0,0
8755,ok iphon thank for delet all of my phone contact you are just make my night so good appl,0,0
8756,just got home d my sky hd came in today sky hd tv bore samsung life,0,1
8757,photo nsfw hot girl bad sexi lesbian passion iphon instagram taken with instagram,1,0
8758,fun photo iphon photographi photoftheday coffe food yum hover  s beef palac restaur,0,0
8759,hero of stormtr android game news io appl iphon,0,0
8760,a boy decid to call her girlfriend to know how was her digit st time to a stori that he is write a nonsens short find stori on embarrass convers link shortfilm curtametragem stori lisbon festiv cinema iphon cellphon,0,0
8761,everi time i open itun on my phone it kick me out of it getingpis nedpolmus aplesuck,0,0
8762,differ stroke for differ folk grandprimeplus come in four differ color samsung newphon,0,0
8763,i love how snow leopard  s expos show minim window appl osx smalthingsmakebigdifer,0,0
8764,my ipohn is frozen and i can not access anyth appl need to come out with the iphon digit or they will lose me as a custom,0,0
8765,my f ing itun final open so i could buy the perfect ep and watch the appl music festiv yes its been that long,0,0
8766,watch out lava about new game mobil retro pixel digit d platform cool fun cute io appl samsung lava,0,0
8767,my phone does not even wana see her face digit i knew i chose you for a reason by iphon,0,1
8768,someth wrong with your product say the competit has the same problem cite research   you did appl,0,0
8769,mum french fri i to munch and cover my iphon,0,0
8770,zach convinc me to stay this guy deserv a rais at samsung galaxi digit for now,0,0
8771,so adob hateapl and htc hate them too by tri to ban iproduct in the usa,0,0
8772,appl name joni ive chief design ofic   ux design pavingtheway designmat,0,0
8773,my new babi s digit edg green samsung new babi green s digit edg samsung letsinst,0,0
8774,well i was delet most of my pictur and ap to make more room for the io digit updat and it still will not work,0,0
8775,laser and cloud iphonographi iphon singapor onealtitud one altitud bar,0,0
8776,fresh day stemit day fresh sun warm new morn life photo photo photographi imag imag wow cool like follow photo photo photographi soni sonylen sonyphoto sonyphoto sonyphotographi photof feed color color a,0,0
8777,appl you suck because you can find my stolen iphon only thought the polic and oficial,0,0
8778,forev young pockest playstat gadget retro digit s yolo videogam sony,0,0
8779,new tv samsung smartv smart tv new televis birthday present to my dad,0,0
8780,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow digit   digit,0,0
8781,aagh wordpr on ipadcrash while i was write up blog entri about tmbet and have to start again,0,0
8782,well send your name and number if you want to be friend,0,0
8783,white in between dark the victoria memori citylif citi kolkata street victoria nightphotographi night totravel travelblog travelblog travel oneplus dark architectur monument life enjoy,0,0
8784,i use my phone often like digit hrs per day often the digit hrs i do not is when i sleep appl iwantmylifeback,0,0
8785,music  hapin music soni headphon guitar rock appreci good sound acoust electr,0,0
8786,use my discount code aug digit to get digit off on folowback envywear twegram photoftheday digit like amaz smile folow digit folow like digit like look picoftheday food folowm girl bestoftheday envywearco follow color style swag iphon,0,0
8787,why michel came home tcot nascar theater movi singl bad ipad iphon window digit,1,0
8788,birthday steve job we will miss you after newton you will be rememb for appl,0,0
8789,tri to fuck back up my iphon so i can replac it my cord broke borrow mom now itun will not read my phone garbag,0,0
8790,apleupd hateapl a compani that think stick an ap on your phone without permiss is ok may also give you music you did not ask digit,0,0
8791,free on ipad iphon kindl for amazon prime wolf execut retwet free thriller read download,0,0
8792,beauti day by me clound blue beautifulday indonesia photografi simpl samsung fun,0,0
8793,my phone is only send like two of digit messag ill take that as a sign   iphon,0,0
8794,script a beach mac appl vancouv igersvancouv iger igdaili cute beauti,0,0
8795,bad appl is bring back the heaphon jack technew tech funni joke fanboy pcmasterac,1,0
8796,goodby droid   hello iphon digit iphonesia iphon christma birthday droid,0,0
8797,follow us for entertain pictur and video about our up come furri friend and fun releas puppi rush come to ap store poodl pupyrush puppi dog pug labrador woof poodl huski pupylov westi cutepupi appl googl apstor,0,0
8798,photo babe iphon appl world fun cool like life nice flickr photo,0,0
8799,appl ipad mini is gorgeous but not the best just anoth bad thing from appl i guess,1,0
8800,on of my favorit dog iphon cute anim goofi chill funni pictureoftheday,0,0
8801,man i love these new iphon digit see justfuckingkid its been mess up sinc i got it appl failur,0,0
8802,fli love heart handmad mobil iphon blackberri case pink heart cute kawai gir craft,0,0
8803,happi christma cheeki christma selfi new cloth bowler hat iphon xobracelet xo,0,0
8804,an appl a day will keep anyon away if thrown hard enough wednesday,0,0
8805,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow g   at,0,0
8806,play old classic game are more fun than today high graphic violenc shoot and race game bomberman game sexyoldgam oldisgold android io iphon oldgraph,0,0
8807,having a pretti littl picnic samsung tablet mcdonald appl subway cooki skittl gatorad,0,1
8808,follow on instagram what is up surf fun capetown funni sexi me samsung,0,0
8809,digit th myday sofar jandrephotographi video work mchg in the headphon classic sony,0,0
8810,final was abl to restor my phone but now i lost everyth i just had the past digit wek,0,0
8811,i do not care if imesag is on or not make all of my bad messag blue appl doit,1,0
8812,dear appl your new photo for the macintosh suck suck pleas fix before my head explod,0,0
8813,this tweet sound does not fuck work it piss me off,0,0
8814,holiday greet from space video femal friend gratitud entrepreneur ipad iphon blackberri,0,0
8815,this is why we are bestfriend cute boyfriend text iphon virgin revirgin revergi,0,0
8816,i hate dell so fuck much i am about to throw mine out the bad window can not fuck wait to get an appl mac book pro,1,0
8817,soni rememb when you alleg post state you would not consid the unemploy well now i am never consid your product,0,0
8818,look ma i can see you from here love the new googl map ap appl map big googl offic,0,0
8819,digit real reason to hate appl nowread top digit appl aplestrategi aplefan,0,0
8820,digit and a half hour and still at samsung servic centr here in gurgaon bullshit,0,0
8821,we think that make the world go around sticker iphon io digit imesag valentinesday valentin,0,0
8822,babi got new toy love my new vr headset vr virtualr samsung hightech futur toy digit,0,0
8823,peopl say that mac is stabl and fast never had to work with it for someth els than tweet and bloge hatemac,0,0
8824,just replac my fail samsung hd in my ds digit realli easi did not need screwdriv awesom ux,0,0
8825,got my new samsung galaxi s i am impress in the mail today i am offici a samsung collector tv tab and now a phone   d samsung newstuf,0,1
8826,digit new emoji eh but still no fuck giraff a bad unicorn but no giraff,1,0
8827,my darl photo boyfriend park iphon peac happi harekrishna krishna sh tattoo red,0,0
8828,my maid ask my to give her a mobil instead of month  s salari so gave her samsung guru and now she,0,1
8829,my new coat is seriosuli the cutest thing new coat maron trench fetch favorit iphone,0,0
8830,appl your piec of bad equip suck i am never in my fuck life buy any of your crap ever rant,1,0
8831,vacat is a coupl hour old and i have alreadi manag to lock myself out of my ipad appl oftoagodstart,0,0
8832,photo quot instagod insta wrong sexi weed iphon cute kick summer lol fresh picoftheday,0,0
8833,style blue cute fashion style time trip pictur venezuela caraca eye iphon digit iphone,0,0
8834,happi birthday babycak candl friend chilout istanbul iphon yumi picofday,0,0
8835,choreographi is my passion spend time this way sit tumkur brio iphon shoot,0,0
8836,believ tour bestday conciert justinbieb samsung pictur cute tbt panama misu,0,0
8837,actual fume my stupid fuck phone has delet all my messag and contact iphon,0,0
8838,bought a new charger like digit week ago and it is alreadi broke why me,0,0
8839,enjoy some fresh bake homemad warm appl pie sunday indulg sweet yum,0,0
8840,happi saturday myself perfum brocoli burberri tobleron soni eat katycat smiler,0,0
8841,black friday blackfriday tagforlik picoftheday freship origin tablet free ship appl iphon digit s digit gb black unlock io digit smartphon free gift appl bar via,0,0
8842,i have to hand it to appl if you live near an appl store the servic is amaz just replac broken iphon sweet appl,0,0
8843,kid will the platypus and friend why the platypus does not sing discov why iphon ipad cont,0,0
8844,ap for iphon for the peopl who sail in itali apstor mobil appl travel holiday,0,0
8845,thank phone for shit the bed on me during my workout now i have too much time before work to kill appl,0,0
8846,be creativ get your clipart today handpaint blossom watercolor wreath clipart printabl instant download diy wed invit summer sumervib babi babyshow appl spring decor,0,0
8847,all about appl product today appl fanboy iambeterthanyou justkid lol ugh,0,0
8848,this is realli like a bad or outsid vagin pleas get the digit digit male back appl,1,0
8849,meet mr america   my thank you present to a love german mom who was wonder enough to open up her home to me and feed me everyday of my travel she name him mr america you know like arnold schwarzeneg gift amaz frog iphoneon pretti iphonex,0,0
